favorite_count,full_text,lang,quote_count,reply_count,retweet_count,username,remove_user,cleaning,tokenized_Content
332,I really cannot believe the same show that wrote complex and interesting female characters like Vi Jinx Sevika Mel Caitlyn and so many more also did what they did to Sky. I really cannot fathom it.,en,6.0,1.0,28.0,lesbianherald,I really cannot believe the same show that wrote complex and interesting female characters like Vi Jinx Sevika Mel Caitlyn and so many more also did what they did to Sky. I really cannot fathom it.,I really cannot believe the same show that wrote complex and interesting female characters like Vi Jinx Sevika Mel Caitlyn and so many more also did what they did to Sky I really cannot fathom it ,"['""I""', '""really""', '""can""', '""not""', '""believe""', '""the""', '""same""', '""show""', '""that""', '""wrote""', '""complex""', '""and""', '""interesting""', '""female""', '""characters""', '""like""', '""Vi""', '""Jinx""', '""Sevika""', '""Mel""', '""Caitlyn""', '""and""', '""so""', '""many""', '""more""', '""also""', '""did""', '""what""', '""they""', '""did""', '""to""', '""Sky""', '"".""', '""I""', '""really""', '""can""', '""not""', '""fathom""', '""it""', '"".""']"
19,We got Starship Flight 6 before GTA VI️️,en,0.0,1.0,2.0,Horashi0,We got Starship Flight 6 before GTA VI️️,We got Starship Flight before GTA VI ,"['""We""', '""got""', '""Starship""', '""Flight""', '""6""', '""before""', '""GTA""', '""VI️️""']"
20,NPP is campaigning to save Ghana from NPP,en,0.0,1.0,20.0,MsBediako,NPP is campaigning to save Ghana from NPP,NPP is campaigning to save Ghana from NPP,"['""NPP""', '""is""', '""campaigning""', '""to""', '""save""', '""Ghana""', '""from""', '""NPP""']"
1273,I just realized Vi is dramatic as hell. She never used the gauntlets in her fights in the pit and I doubt she ever needed to use them in the first place but she took the time to paint the damn thing so it could match her outfit ,en,4.0,4.0,71.0,pentakillcaitvi,I just realized Vi is dramatic as hell. She never used the gauntlets in her fights in the pit and I doubt she ever needed to use them in the first place but she took the time to paint the damn thing so it could match her outfit ,I just realized Vi is dramatic as hell She never used the gauntlets in her fights in the pit and I doubt she ever needed to use them in the first place but she took the time to paint the damn thing so it could match her outfit ,"['""I""', '""just""', '""realized""', '""Vi""', '""is""', '""dramatic""', '""as""', '""hell""', '"".""', '""She""', '""never""', '""used""', '""the""', '""gauntlets""', '""in""', '""her""', '""fights""', '""in""', '""the""', '""pit""', '""and""', '""I""', '""doubt""', '""she""', '""ever""', '""needed""', '""to""', '""use""', '""them""', '""in""', '""the""', '""first""', '""place""', '""but""', '""she""', '""took""', '""the""', '""time""', '""to""', '""paint""', '""the""', '""damn""', '""thing""', '""so""', '""it""', '""could""', '""match""', '""her""', '""outfit""']"
19,Giveaway Blessings shall be our portion,en,0.0,10.0,11.0,KEl_Vi_NN,Giveaway Blessings shall be our portion,Giveaway Blessings shall be our portion,"['""Giveaway""', '""Blessings""', '""shall""', '""be""', '""our""', '""portion""']"
13,Should I begin a campaign to harass Ralph Bakshi to record a bumper for our podcast,en,1.0,2.0,0.0,vander_iam,Should I begin a campaign to harass Ralph Bakshi to record a bumper for our podcast,Should I begin a campaign to harass Ralph Bakshi to record a bumper for our podcast,"['""Should""', '""I""', '""begin""', '""a""', '""campaign""', '""to""', '""harass""', '""Ralph""', '""Bakshi""', '""to""', '""record""', '""a""', '""bumper""', '""for""', '""our""', '""podcast""']"
193,Kirk Ferentz: No Brendan Sullivan no Reece Vander Zee. Does say Marco Lainez could be back which is a nice surprise.,en,0.0,4.0,5.0,ChadLeistikow,Kirk Ferentz: No Brendan Sullivan no Reece Vander Zee. Does say Marco Lainez could be back which is a nice surprise.,Kirk Ferentz No Brendan Sullivan no Reece Vander Zee Does say Marco Lainez could be back which is a nice surprise ,"['""Kirk""', '""Ferentz""', '"":""', '""No""', '""Brendan""', '""Sullivan""', '""no""', '""Reece""', '""Vander""', '""Zee""', '"".""', '""Does""', '""say""', '""Marco""', '""Lainez""', '""could""', '""be""', '""back""', '""which""', '""is""', '""a""', '""nice""', '""surprise""', '"".""']"
1050,yes arcane s writing communicates a lot through visual storytelling but you can t just say vi fans are dumb for wanting her arc to be actual Text and not just subtext or details to be picked up.,en,4.0,12.0,123.0,F1RSTFL0WER,yes arcane s writing communicates a lot through visual storytelling but you can t just say vi fans are dumb for wanting her arc to be actual Text and not just subtext or details to be picked up.,yes arcane s writing communicates a lot through visual storytelling but you can t just say vi fans are dumb for wanting her arc to be actual Text and not just subtext or details to be picked up ,"['""yes""', '""arcane""', '""s""', '""writing""', '""communicates""', '""a""', '""lot""', '""through""', '""visual""', '""storytelling""', '""but""', '""you""', '""can""', '""t""', '""just""', '""say""', '""vi""', '""fans""', '""are""', '""dumb""', '""for""', '""wanting""', '""her""', '""arc""', '""to""', '""be""', '""actual""', '""Text""', '""and""', '""not""', '""just""', '""subtext""', '""or""', '""details""', '""to""', '""be""', '""picked""', '""up""', '"".""']"
11,Sharing Loading from Ebuka ____ ,en,0.0,8.0,6.0,KEl_Vi_NN,Sharing Loading from Ebuka ____ ,Sharing Loading from Ebuka ____ ,"['""Sharing""', '""Loading""', '""from""', '""Ebuka""', '""____""']"
652,i ship vi x self love i hope we see them together in act 3,en,5.0,6.0,116.0,krissibarks,i ship vi x self love i hope we see them together in act 3,i ship vi x self love i hope we see them together in act ,"['""i""', '""ship""', '""vi""', '""x""', '""self""', '""love""', '""i""', '""hope""', '""we""', '""see""', '""them""', '""together""', '""in""', '""act""', '""3""']"
18,how about this!!! how about if isha and vander are actually dead i make sure EVERYONE dies IF I CANT BE HAPPY NO ONE CAN,en,0.0,4.0,2.0,i2jinx,how about this!!! how about if isha and vander are actually dead i make sure EVERYONE dies IF I CANT BE HAPPY NO ONE CAN,how about this how about if isha and vander are actually dead i make sure EVERYONE dies IF I CANT BE HAPPY NO ONE CAN,"['""how""', '""about""', '""this""', '""!""', '""!""', '""!""', '""how""', '""about""', '""if""', '""isha""', '""and""', '""vander""', '""are""', '""actually""', '""dead""', '""i""', '""make""', '""sure""', '""EVERYONE""', '""dies""', '""IF""', '""I""', '""CANT""', '""BE""', '""HAPPY""', '""NO""', '""ONE""', '""CAN""']"
113, i'm losing my snappy comebacks no jinx u are not lmfao,en,0.0,3.0,6.0,crushedmedicine, i'm losing my snappy comebacks no jinx u are not lmfao, i m losing my snappy comebacks no jinx u are not lmfao,"['""i""', '""\'m""', '""losing""', '""my""', '""snappy""', '""comebacks""', '""no""', '""jinx""', '""u""', '""are""', '""not""', '""lmfao""']"
247,Jimmy just said the next life series is not cheese life and said I might like cheese too much,en,0.0,7.0,6.0,RealitysLie,Jimmy just said the next life series is not cheese life and said I might like cheese too much,Jimmy just said the next life series is not cheese life and said I might like cheese too much,"['""Jimmy""', '""just""', '""said""', '""the""', '""next""', '""life""', '""series""', '""is""', '""not""', '""cheese""', '""life""', '""and""', '""said""', '""I""', '""might""', '""like""', '""cheese""', '""too""', '""much""']"
307,VI AND EKKO CALL JINX POWDER IN GAME ,en,1.0,7.0,18.0,CorruptedJinx,VI AND EKKO CALL JINX POWDER IN GAME ,VI AND EKKO CALL JINX POWDER IN GAME ,"['""VI""', '""AND""', '""EKKO""', '""CALL""', '""JINX""', '""POWDER""', '""IN""', '""GAME""']"
165,Idgaf abt caitvi SEX. idgaf abt JESUS.idgaf abt NOXUS. idgaf abt ANYHTING. where is ISH.A and VANDER.,en,1.0,7.0,35.0,orbitofzaun,Idgaf abt caitvi SEX. idgaf abt JESUS.idgaf abt NOXUS. idgaf abt ANYHTING. where is ISH.A and VANDER.,Idgaf abt caitvi SEX idgaf abt JESUS idgaf abt NOXUS idgaf abt ANYHTING where is ISH A and VANDER ,"['""Idgaf""', '""abt""', '""caitvi""', '""SEX""', '"".""', '""idgaf""', '""abt""', '""JESUS.idgaf""', '""abt""', '""NOXUS""', '"".""', '""idgaf""', '""abt""', '""ANYHTING""', '"".""', '""where""', '""is""', '""ISH.A""', '""and""', '""VANDER""', '"".""']"
471,oh my god cait wiping the spit towards her mouth is so funny to me bc i always imagine it like they didn t plan it at all and her reaction is completely genuine like wtf vi but also ok fine i get it i was a dick like LMAOOOO,en,0.0,3.0,18.0,pinkviolyn,oh my god cait wiping the spit towards her mouth is so funny to me bc i always imagine it like they didn t plan it at all and her reaction is completely genuine like wtf vi but also ok fine i get it i was a dick like LMAOOOO,oh my god cait wiping the spit towards her mouth is so funny to me bc i always imagine it like they didn t plan it at all and her reaction is completely genuine like wtf vi but also ok fine i get it i was a dick like LMAOOOO,"['""oh""', '""my""', '""god""', '""cait""', '""wiping""', '""the""', '""spit""', '""towards""', '""her""', '""mouth""', '""is""', '""so""', '""funny""', '""to""', '""me""', '""bc""', '""i""', '""always""', '""imagine""', '""it""', '""like""', '""they""', '""didn""', '""t""', '""plan""', '""it""', '""at""', '""all""', '""and""', '""her""', '""reaction""', '""is""', '""completely""', '""genuine""', '""like""', '""wtf""', '""vi""', '""but""', '""also""', '""ok""', '""fine""', '""i""', '""get""', '""it""', '""i""', '""was""', '""a""', '""dick""', '""like""', '""LMAOOOO""']"
4391,Guys so it s obvious that Vander was very much in love with Felicia right ?? or do I have zero comprehension skills and I need to rewatch asap?,en,42.0,44.0,209.0,caitvisaveme,Guys so it s obvious that Vander was very much in love with Felicia right ?? or do I have zero comprehension skills and I need to rewatch asap?,Guys so it s obvious that Vander was very much in love with Felicia right or do I have zero comprehension skills and I need to rewatch asap ,"['""Guys""', '""so""', '""it""', '""s""', '""obvious""', '""that""', '""Vander""', '""was""', '""very""', '""much""', '""in""', '""love""', '""with""', '""Felicia""', '""right""', '""?""', '""?""', '""or""', '""do""', '""I""', '""have""', '""zero""', '""comprehension""', '""skills""', '""and""', '""I""', '""need""', '""to""', '""rewatch""', '""asap""', '""?""']"
83,apparently it s a crime to hate that ditsy ginger broad from arcane with the rank bangs and idiot bob,en,0.0,4.0,3.0,guoaei,apparently it s a crime to hate that ditsy ginger broad from arcane with the rank bangs and idiot bob,apparently it s a crime to hate that ditsy ginger broad from arcane with the rank bangs and idiot bob,"['""apparently""', '""it""', '""s""', '""a""', '""crime""', '""to""', '""hate""', '""that""', '""ditsy""', '""ginger""', '""broad""', '""from""', '""arcane""', '""with""', '""the""', '""rank""', '""bangs""', '""and""', '""idiot""', '""bob""']"
1391, can t wait to see vi and loris friendship! i said you know like a stupid mf,en,5.0,4.0,141.0,yosh1miru, can t wait to see vi and loris friendship! i said you know like a stupid mf, can t wait to see vi and loris friendship i said you know like a stupid mf,"['""can""', '""t""', '""wait""', '""to""', '""see""', '""vi""', '""and""', '""loris""', '""friendship""', '""!""', '""i""', '""said""', '""you""', '""know""', '""like""', '""a""', '""stupid""', '""mf""']"
97,thinking about making slipping through my fingers jinx isha edit,en,1.0,17.0,5.0,ihrtsevika,thinking about making slipping through my fingers jinx isha edit,thinking about making slipping through my fingers jinx isha edit,"['""thinking""', '""about""', '""making""', '""slipping""', '""through""', '""my""', '""fingers""', '""jinx""', '""isha""', '""edit""']"
260,⊹ ︶︶ ୨୧ ︶︶ ⊹ ⠀ ⠀८ #edtwt intro ! ꔫა ⠀19 yrs pro recovery ! gw 130 lbs ugw 125 lbs ⠀𐔌 . anti recovery dni pls pls ↺ or ︎ to be moots ! ! !,en,0.0,13.0,40.0,vivonlinee,⊹ ︶︶ ୨୧ ︶︶ ⊹ ⠀ ⠀८ #edtwt intro ! ꔫა ⠀19 yrs pro recovery ! gw 130 lbs ugw 125 lbs ⠀𐔌 . anti recovery dni pls pls ↺ or ︎ to be moots ! ! !, edtwt intro yrs pro recovery gw lbs ugw lbs anti recovery dni pls pls or to be moots ,"['""⊹""', '""︶︶""', '""୨୧""', '""︶︶""', '""⊹""', '""⠀""', '""⠀८""', '""#""', '""edtwt""', '""intro""', '""!""', '""ꔫა""', '""⠀19""', '""yrs""', '""pro""', '""recovery""', '""!""', '""gw""', '""130""', '""lbs""', '""ugw""', '""125""', '""lbs""', '""⠀𐔌""', '"".""', '""anti""', '""recovery""', '""dni""', '""pls""', '""pls""', '""↺""', '""or""', '""︎""', '""to""', '""be""', '""moots""', '""!""', '""!""', '""!""']"
0,a jinx assim como o vander estava tentando abandonar a vida passada e só queria viver em paz com a família dela https://t.co/ALfNfegUuK,pt,0.0,0.0,0.0,catinwos,a jinx assim como o vander estava tentando abandonar a vida passada e só queria viver em paz com a família dela https://t.co/ALfNfegUuK,a jinx assim como o vander estava tentando abandonar a vida passada e s queria viver em paz com a fam lia dela ,"['""a""', '""jinx""', '""assim""', '""como""', '""o""', '""vander""', '""estava""', '""tentando""', '""abandonar""', '""a""', '""vida""', '""passada""', '""e""', '""só""', '""queria""', '""viver""', '""em""', '""paz""', '""com""', '""a""', '""família""', '""dela""', '""https""', '"":""', '""//t.co/ALfNfegUuK""']"
54,What has hands but can t clap?,en,0.0,50.0,2.0,Sabrina_0vi,What has hands but can t clap?,What has hands but can t clap ,"['""What""', '""has""', '""hands""', '""but""', '""can""', '""t""', '""clap""', '""?""']"
13,i have 24 hrs to kiss my friends and family goodbye bc they are never seeing me again,en,0.0,1.0,2.0,i2jinx,i have 24 hrs to kiss my friends and family goodbye bc they are never seeing me again,i have hrs to kiss my friends and family goodbye bc they are never seeing me again,"['""i""', '""have""', '""24""', '""hrs""', '""to""', '""kiss""', '""my""', '""friends""', '""and""', '""family""', '""goodbye""', '""bc""', '""they""', '""are""', '""never""', '""seeing""', '""me""', '""again""']"
19,didnt fully hit on first watch that jinx says she doesnt want to be the hero specifically bc it could mess up the peace she found with isha. like damn welcome back vander (five minuets before we actually welcome back vander),en,0.0,0.0,5.0,hymnforbeatrice,didnt fully hit on first watch that jinx says she doesnt want to be the hero specifically bc it could mess up the peace she found with isha. like damn welcome back vander (five minuets before we actually welcome back vander),didnt fully hit on first watch that jinx says she doesnt want to be the hero specifically bc it could mess up the peace she found with isha like damn welcome back vander five minuets before we actually welcome back vander ,"['""didnt""', '""fully""', '""hit""', '""on""', '""first""', '""watch""', '""that""', '""jinx""', '""says""', '""she""', '""doesnt""', '""want""', '""to""', '""be""', '""the""', '""hero""', '""specifically""', '""bc""', '""it""', '""could""', '""mess""', '""up""', '""the""', '""peace""', '""she""', '""found""', '""with""', '""isha""', '"".""', '""like""', '""damn""', '""welcome""', '""back""', '""vander""', '""(""', '""five""', '""minuets""', '""before""', '""we""', '""actually""', '""welcome""', '""back""', '""vander""', '"")""']"
19,Do you even know one person in your life that has pointed out Ontario's Welfare Program is so far behind that #BasicIncome rates today would be 180% more than what they get now? #OWFail @fordnation @MichaelParsa,en,0.0,2.0,12.0,CanadaBasic,Do you even know one person in your life that has pointed out Ontario's Welfare Program is so far behind that #BasicIncome rates today would be 180% more than what they get now? #OWFail  ,Do you even know one person in your life that has pointed out Ontario s Welfare Program is so far behind that BasicIncome rates today would be more than what they get now OWFail ,"['""Do""', '""you""', '""even""', '""know""', '""one""', '""person""', '""in""', '""your""', '""life""', '""that""', '""has""', '""pointed""', '""out""', '""Ontario""', '""\'s""', '""Welfare""', '""Program""', '""is""', '""so""', '""far""', '""behind""', '""that""', '""#""', '""BasicIncome""', '""rates""', '""today""', '""would""', '""be""', '""180""', '""%""', '""more""', '""than""', '""what""', '""they""', '""get""', '""now""', '""?""', '""#""', '""OWFail""', '""@""', '""fordnation""', '""@""', '""MichaelParsa""']"
47,Big news for WV! @EPA has taken an important step towards granting West Virginia the authority we need to properly implement Class VI wells for carbon capture. This is essential to protecting our ability to provide reliable baseload power in West Virginia through coal and,en,1.0,21.0,10.0,SenCapito,Big news for WV!  has taken an important step towards granting West Virginia the authority we need to properly implement Class VI wells for carbon capture. This is essential to protecting our ability to provide reliable baseload power in West Virginia through coal and,Big news for WV has taken an important step towards granting West Virginia the authority we need to properly implement Class VI wells for carbon capture This is essential to protecting our ability to provide reliable baseload power in West Virginia through coal and,"['""Big""', '""news""', '""for""', '""WV""', '""!""', '""@""', '""EPA""', '""has""', '""taken""', '""an""', '""important""', '""step""', '""towards""', '""granting""', '""West""', '""Virginia""', '""the""', '""authority""', '""we""', '""need""', '""to""', '""properly""', '""implement""', '""Class""', '""VI""', '""wells""', '""for""', '""carbon""', '""capture""', '"".""', '""This""', '""is""', '""essential""', '""to""', '""protecting""', '""our""', '""ability""', '""to""', '""provide""', '""reliable""', '""baseload""', '""power""', '""in""', '""West""', '""Virginia""', '""through""', '""coal""', '""and""']"
42,The most romantic byname a man has ever given a woman is perhaps Zoe Karbonopsina (Zoe of the coal-black eyes ) by Byzantine Emperor Leo VI (866-912). Even more charming given that Zoe means life in Greek so basically he could call her my life the one of the dark eyes .,en,0.0,0.0,4.0,summerpard,The most romantic byname a man has ever given a woman is perhaps Zoe Karbonopsina (Zoe of the coal-black eyes ) by Byzantine Emperor Leo VI (866-912). Even more charming given that Zoe means life in Greek so basically he could call her my life the one of the dark eyes .,The most romantic byname a man has ever given a woman is perhaps Zoe Karbonopsina Zoe of the coal black eyes by Byzantine Emperor Leo VI Even more charming given that Zoe means life in Greek so basically he could call her my life the one of the dark eyes ,"['""The""', '""most""', '""romantic""', '""byname""', '""a""', '""man""', '""has""', '""ever""', '""given""', '""a""', '""woman""', '""is""', '""perhaps""', '""Zoe""', '""Karbonopsina""', '""(""', '""Zoe""', '""of""', '""the""', '""coal-black""', '""eyes""', '"")""', '""by""', '""Byzantine""', '""Emperor""', '""Leo""', '""VI""', '""(""', '""866-912""', '"")""', '"".""', '""Even""', '""more""', '""charming""', '""given""', '""that""', '""Zoe""', '""means""', '""life""', '""in""', '""Greek""', '""so""', '""basically""', '""he""', '""could""', '""call""', '""her""', '""my""', '""life""', '""the""', '""one""', '""of""', '""the""', '""dark""', '""eyes""', '"".""']"
15389,the fact that ambessa knows about maddie and caitlyn yet still knows vi s the one who captured her heart is gonna make me throw up,en,47.0,17.0,1196.0,gafilms,the fact that ambessa knows about maddie and caitlyn yet still knows vi s the one who captured her heart is gonna make me throw up,the fact that ambessa knows about maddie and caitlyn yet still knows vi s the one who captured her heart is gonna make me throw up,"['""the""', '""fact""', '""that""', '""ambessa""', '""knows""', '""about""', '""maddie""', '""and""', '""caitlyn""', '""yet""', '""still""', '""knows""', '""vi""', '""s""', '""the""', '""one""', '""who""', '""captured""', '""her""', '""heart""', '""is""', '""gon""', '""na""', '""make""', '""me""', '""throw""', '""up""']"
9113,my biggest complaint is that i felt like vi's lowest moments were totally brushed under the rug. like we got the 2 minute pit fighting clip but then cut to jinx in her room? i wish we had gotten more. vi deserves so much more,en,97.0,72.0,927.0,lavendertwili,my biggest complaint is that i felt like vi's lowest moments were totally brushed under the rug. like we got the 2 minute pit fighting clip but then cut to jinx in her room? i wish we had gotten more. vi deserves so much more,my biggest complaint is that i felt like vi s lowest moments were totally brushed under the rug like we got the minute pit fighting clip but then cut to jinx in her room i wish we had gotten more vi deserves so much more,"['""my""', '""biggest""', '""complaint""', '""is""', '""that""', '""i""', '""felt""', '""like""', '""vi""', '""\'s""', '""lowest""', '""moments""', '""were""', '""totally""', '""brushed""', '""under""', '""the""', '""rug""', '"".""', '""like""', '""we""', '""got""', '""the""', '""2""', '""minute""', '""pit""', '""fighting""', '""clip""', '""but""', '""then""', '""cut""', '""to""', '""jinx""', '""in""', '""her""', '""room""', '""?""', '""i""', '""wish""', '""we""', '""had""', '""gotten""', '""more""', '"".""', '""vi""', '""deserves""', '""so""', '""much""', '""more""']"
22,Ok #STEPN OG fam here s a little marketplace survey I ve put together. If you could answer and share with fellow STEPN friends/communities that would be great as I m keen to get some data. Thank you Scroll down for more ,en,1.0,7.0,8.0,ViT0ViT0ViT0,Ok #STEPN OG fam here s a little marketplace survey I ve put together. If you could answer and share with fellow STEPN friends/communities that would be great as I m keen to get some data. Thank you Scroll down for more ,Ok STEPN OG fam here s a little marketplace survey I ve put together If you could answer and share with fellow STEPN friends communities that would be great as I m keen to get some data Thank you Scroll down for more ,"['""Ok""', '""#""', '""STEPN""', '""OG""', '""fam""', '""here""', '""s""', '""a""', '""little""', '""marketplace""', '""survey""', '""I""', '""ve""', '""put""', '""together""', '"".""', '""If""', '""you""', '""could""', '""answer""', '""and""', '""share""', '""with""', '""fellow""', '""STEPN""', '""friends/communities""', '""that""', '""would""', '""be""', '""great""', '""as""', '""I""', '""m""', '""keen""', '""to""', '""get""', '""some""', '""data""', '"".""', '""Thank""', '""you""', '""Scroll""', '""down""', '""for""', '""more""']"
1200,If Protestantism true why no saints?,en,47.0,160.0,34.0,ChristusVi5928,If Protestantism true why no saints?,If Protestantism true why no saints ,"['""If""', '""Protestantism""', '""true""', '""why""', '""no""', '""saints""', '""?""']"
31,if you hate vi kill yourself if you hate jinx kill yourself if you hate caitlyn kill yourself if you hate isha kill yourself if you hate maddie kill yourself if you hate vander kill yourself if you hate mel kill yourself if you hate sevika kill yourself,en,0.0,4.0,11.0,vivimeep,if you hate vi kill yourself if you hate jinx kill yourself if you hate caitlyn kill yourself if you hate isha kill yourself if you hate maddie kill yourself if you hate vander kill yourself if you hate mel kill yourself if you hate sevika kill yourself,if you hate vi kill yourself if you hate jinx kill yourself if you hate caitlyn kill yourself if you hate isha kill yourself if you hate maddie kill yourself if you hate vander kill yourself if you hate mel kill yourself if you hate sevika kill yourself,"['""if""', '""you""', '""hate""', '""vi""', '""kill""', '""yourself""', '""if""', '""you""', '""hate""', '""jinx""', '""kill""', '""yourself""', '""if""', '""you""', '""hate""', '""caitlyn""', '""kill""', '""yourself""', '""if""', '""you""', '""hate""', '""isha""', '""kill""', '""yourself""', '""if""', '""you""', '""hate""', '""maddie""', '""kill""', '""yourself""', '""if""', '""you""', '""hate""', '""vander""', '""kill""', '""yourself""', '""if""', '""you""', '""hate""', '""mel""', '""kill""', '""yourself""', '""if""', '""you""', '""hate""', '""sevika""', '""kill""', '""yourself""']"
0,Vander vivo jinx adotou uma criança vi se juntou dnv a irmã oque tá acontecendo,pt,0.0,0.0,0.0,webbjuju,Vander vivo jinx adotou uma criança vi se juntou dnv a irmã oque tá acontecendo,Vander vivo jinx adotou uma crian a vi se juntou dnv a irm oque t acontecendo,"['""Vander""', '""vivo""', '""jinx""', '""adotou""', '""uma""', '""criança""', '""vi""', '""se""', '""juntou""', '""dnv""', '""a""', '""irmã""', '""oque""', '""tá""', '""acontecendo""']"
38718,vi calling caitlyn her ex is so funny bc did they even date at all? ,en,634.0,74.0,1410.0,starrdolliee,vi calling caitlyn her ex is so funny bc did they even date at all? ,vi calling caitlyn her ex is so funny bc did they even date at all ,"['""vi""', '""calling""', '""caitlyn""', '""her""', '""ex""', '""is""', '""so""', '""funny""', '""bc""', '""did""', '""they""', '""even""', '""date""', '""at""', '""all""', '""?""']"
10059,did anybode else find pitfighter vi lowkey underwhelming like they just showed a 2 minute clip which we already saw and then she teamed up with jinx and it was over i wish they showed us more of her surviving/coping,en,158.0,85.0,855.0,sevikaluvr,did anybode else find pitfighter vi lowkey underwhelming like they just showed a 2 minute clip which we already saw and then she teamed up with jinx and it was over i wish they showed us more of her surviving/coping,did anybode else find pitfighter vi lowkey underwhelming like they just showed a minute clip which we already saw and then she teamed up with jinx and it was over i wish they showed us more of her surviving coping,"['""did""', '""anybode""', '""else""', '""find""', '""pitfighter""', '""vi""', '""lowkey""', '""underwhelming""', '""like""', '""they""', '""just""', '""showed""', '""a""', '""2""', '""minute""', '""clip""', '""which""', '""we""', '""already""', '""saw""', '""and""', '""then""', '""she""', '""teamed""', '""up""', '""with""', '""jinx""', '""and""', '""it""', '""was""', '""over""', '""i""', '""wish""', '""they""', '""showed""', '""us""', '""more""', '""of""', '""her""', '""surviving/coping""']"
2751,oomf said butch4butch vi and someone qrted saying she should just watch yaoi. but if i talk about how this fandom just views butches as men im too woke,en,32.0,9.0,277.0,thickskullvi,oomf said butch4butch vi and someone qrted saying she should just watch yaoi. but if i talk about how this fandom just views butches as men im too woke,oomf said butch butch vi and someone qrted saying she should just watch yaoi but if i talk about how this fandom just views butches as men im too woke,"['""oomf""', '""said""', '""butch4butch""', '""vi""', '""and""', '""someone""', '""qrted""', '""saying""', '""she""', '""should""', '""just""', '""watch""', '""yaoi""', '"".""', '""but""', '""if""', '""i""', '""talk""', '""about""', '""how""', '""this""', '""fandom""', '""just""', '""views""', '""butches""', '""as""', '""men""', '""im""', '""too""', '""woke""']"
29,2u James Madison 1H ML,en,0.0,3.0,3.0,ProfitVIPs,2u James Madison 1H ML, u James Madison H ML,"['""2u""', '""James""', '""Madison""', '""1H""', '""ML""']"
71,It s just a meme coin no promises,en,0.0,37.0,2.0,ShiLLin_ViLLian,It s just a meme coin no promises,It s just a meme coin no promises,"['""It""', '""s""', '""just""', '""a""', '""meme""', '""coin""', '""no""', '""promises""']"
414,caitlyn washing vi s hair and giving her a trim in act 3 walk with me guys,en,4.0,8.0,28.0,arcanenjoyer,caitlyn washing vi s hair and giving her a trim in act 3 walk with me guys,caitlyn washing vi s hair and giving her a trim in act walk with me guys,"['""caitlyn""', '""washing""', '""vi""', '""s""', '""hair""', '""and""', '""giving""', '""her""', '""a""', '""trim""', '""in""', '""act""', '""3""', '""walk""', '""with""', '""me""', '""guys""']"
163,Ya ll down to tail one of my lotto plays tonight?,en,0.0,10.0,5.0,ProfitVIPs,Ya ll down to tail one of my lotto plays tonight?,Ya ll down to tail one of my lotto plays tonight ,"['""Ya""', '""ll""', '""down""', '""to""', '""tail""', '""one""', '""of""', '""my""', '""lotto""', '""plays""', '""tonight""', '""?""']"
886,sevika and vi interaction where they don t try to kill each other and actually combine their butch powers into one super butch mhm mhm yes yes yes!!!,en,3.0,8.0,120.0,pinkviolyn,sevika and vi interaction where they don t try to kill each other and actually combine their butch powers into one super butch mhm mhm yes yes yes!!!,sevika and vi interaction where they don t try to kill each other and actually combine their butch powers into one super butch mhm mhm yes yes yes ,"['""sevika""', '""and""', '""vi""', '""interaction""', '""where""', '""they""', '""don""', '""t""', '""try""', '""to""', '""kill""', '""each""', '""other""', '""and""', '""actually""', '""combine""', '""their""', '""butch""', '""powers""', '""into""', '""one""', '""super""', '""butch""', '""mhm""', '""mhm""', '""yes""', '""yes""', '""yes""', '""!""', '""!""', '""!""']"
1056,Maddie WILL be graceful and understanding about Vi coming back and she WILL try and flirt with her too and I WILL spend hours on ao3 afterwards reading about her being caitvi's little girltwink playtoy,en,24.0,15.0,105.0,lapurrak_,Maddie WILL be graceful and understanding about Vi coming back and she WILL try and flirt with her too and I WILL spend hours on ao3 afterwards reading about her being caitvi's little girltwink playtoy,Maddie WILL be graceful and understanding about Vi coming back and she WILL try and flirt with her too and I WILL spend hours on ao afterwards reading about her being caitvi s little girltwink playtoy,"['""Maddie""', '""WILL""', '""be""', '""graceful""', '""and""', '""understanding""', '""about""', '""Vi""', '""coming""', '""back""', '""and""', '""she""', '""WILL""', '""try""', '""and""', '""flirt""', '""with""', '""her""', '""too""', '""and""', '""I""', '""WILL""', '""spend""', '""hours""', '""on""', '""ao3""', '""afterwards""', '""reading""', '""about""', '""her""', '""being""', '""caitvi""', '""\'s""', '""little""', '""girltwink""', '""playtoy""']"
661,the pitfighter era vi wasn t too short the clip just shouldn t have been shown months prior to the act two without much context ,en,5.0,7.0,53.0,mOoVtUiLvATION,the pitfighter era vi wasn t too short the clip just shouldn t have been shown months prior to the act two without much context ,the pitfighter era vi wasn t too short the clip just shouldn t have been shown months prior to the act two without much context ,"['""the""', '""pitfighter""', '""era""', '""vi""', '""wasn""', '""t""', '""too""', '""short""', '""the""', '""clip""', '""just""', '""shouldn""', '""t""', '""have""', '""been""', '""shown""', '""months""', '""prior""', '""to""', '""the""', '""act""', '""two""', '""without""', '""much""', '""context""']"
449,rest in peace vi's entire potential character arc i'll see you in ao3,en,3.0,3.0,42.0,eggbertith,rest in peace vi's entire potential character arc i'll see you in ao3,rest in peace vi s entire potential character arc i ll see you in ao ,"['""rest""', '""in""', '""peace""', '""vi""', '""\'s""', '""entire""', '""potential""', '""character""', '""arc""', '""i""', '""\'ll""', '""see""', '""you""', '""in""', '""ao3""']"
