"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1951425853231079698","Fri Aug 01 23:32:33 +0000 2025","3","The audacity nyalahin bendera One Piece yang jadi biang pemecah belah bangsa. Lo pada bangsaaaaaaatttt yang bikin rakyat OGAH percaya sama pemerintah lo padaaaaaaa. Tai bet bukannya muhasabah diri malah nyalahin hal yang kagak ada hubungannya telek pitik dasar","1951425853231079698","","","in","","0","0","0","https://x.com/undefined/status/1951425853231079698","1544328663985836032",
"1950809746702766244","Fri Aug 01 23:32:18 +0000 2025","1","@Anak__Ogi Bahkan bintang kejora Papua dikibarkan aja Gus Dur ga masalah asal ga lebih tinggi dari merah putih lah ini bendera one piece","1951425787716051411","","Anak__Ogi","in","","0","0","1","https://x.com/undefined/status/1951425787716051411","1069504380213194754",
"1951416709694496784","Fri Aug 01 23:30:03 +0000 2025","0","@happyafterly Para pejabat indonesia pada jadi ...tenryubito makanya bendera one piece berada dimana mana","1951425222231429562","","happyafterly","in","","0","1","0","https://x.com/undefined/status/1951425222231429562","1837591616657461248",
"1951244758560436608","Fri Aug 01 23:29:03 +0000 2025","1","@MikaelDewabrata kmrin dpt WA grup RT isinya edaran dr kelurahan tuk setiap rmh slama Agustus pasang bendera merah putih tp dr kmrin smpe pagi ini gw liat blum pd pasang bendera merah putih kl pun ada bs dihitung jari. asumsi gw mereka blum sempat pasang. gw jg sih nunggu bndra one piece","1951424969222623458","","MikaelDewabrata","in","","0","0","0","https://x.com/undefined/status/1951424969222623458","97376416",
"1951424820937449596","Fri Aug 01 23:28:27 +0000 2025","1","ril nemu pikepan nggowo bendera one piece","1951424820937449596","","","in","","0","0","0","https://x.com/undefined/status/1951424820937449596","412166714",
"1951291364580401417","Fri Aug 01 23:27:10 +0000 2025","1","@geloraco yang bilang bendera one piece provokator kurang literasi ","1951424496206070075","","geloraco","in","","0","1","0","https://x.com/undefined/status/1951424496206070075","1603634161658757120",
"1951414135654326761","Fri Aug 01 23:26:29 +0000 2025","0","@erwinfeydi itu jdi ada ajakan kibarkan bendera one piece kitamah bendera emyu","1951424327079153732","","erwinfeydi","in","","0","1","0","https://x.com/undefined/status/1951424327079153732","1240982418",
"1951424182811763169","Fri Aug 01 23:25:55 +0000 2025","0","Sebenernya penggunaan bendera One Piece menjelang agustusan tuh udah biasa dilakuin dari tahun² kemaren.. Kenapa ramenya sekarang? For government stop wasting your time for hal-hal yang konyol..","1951424182811763169","","","in","","0","0","0","https://x.com/undefined/status/1951424182811763169","1933478184512860161",
"1951244394780303774","Fri Aug 01 23:25:50 +0000 2025","0","@kegblgnunfaedh Min @PartaiSocmed @Gerindra kyanya klo pmerinthan ikut kibarkan bndera one piece seru deh cuma bendera tpi tdk boleh lebih tnggi dri merah putih/cuma tunggal aj kibarkan bndera one piec biar yg suka provokasi bndera one piec terheran2 klo pemerintah ktakutan mereka malah senang","1951424161366388742","","kegblgnunfaedh","in","","0","0","0","https://x.com/undefined/status/1951424161366388742","907593494",
"1951423910077169765","Fri Aug 01 23:24:50 +0000 2025","0","Hal yang bisa di tarik kejadian dilarangnya mengibarkan bendera one piece bahwa manga/buku adalah literatur dengan berbagai macam tema dan pembahasan di dalamnya. Agak lucu kalau di anggap manga/buku sastra ah ngapain baca buku kayak gituan. ","1951423910077169765","","","in","","0","1","0","https://x.com/undefined/status/1951423910077169765","1253338671345852422",
